effect_bundle_key	effect_key	effect_scope	value	advancement_stage
#effect_bundles_to_effects_junctions_tables;2;db/effect_bundles_to_effects_junctions_tables/new_decrees				
sw_decree_wessex_ad_hoc_levy	sw_decree_refresh_movement	faction_to_army_own	1.0	start_turn_completed
sw_decree_wessex_ad_hoc_levy	sw_decree_select_fyrd_levy	faction_to_faction_own_unseen	1.0	start_turn_completed
sw_decree_wessex_ad_hoc_levy	sw_decree_movement_speed_bonus	faction_to_army_own	25.0	start_turn_completed
sw_decree_wessex_witan	sw_decree_decree_cost	faction_to_faction_own_unseen	-100.0	start_turn_completed
sw_decree_wessex_witan	sw_decree_loyalty	faction_to_character_own	1.0	start_turn_completed
sw_decree_wessex_scholarship	vik_research_rate	faction_to_faction_own	50.0	start_turn_completed
sw_decree_wessex_scholarship	vik_general_xp	faction_to_character_own	5.0	start_turn_completed
sw_decree_wessex_fyrd	sw_decree_fyrd_levy	faction_to_faction_own_unseen	1.0	start_turn_completed
sw_decree_wessex_fyrd	vik_replenishment_rate	faction_to_army_own	50.0	start_turn_completed
sw_hoards_0	sw_hoards_empty_jealous	faction_to_faction_own_unseen	1.0	start_turn_completed
sw_hoards_0	sw_hoards_empty_tax	faction_to_faction_own_unseen	1.0	start_turn_completed
sw_hoards_1	vik_tax_mod	faction_to_province_own	50.0	start_turn_completed
sw_hoards_2	vik_tax_mod	faction_to_province_own	100.0	start_turn_completed
sw_hoards_3	vik_tax_mod	faction_to_province_own	150.0	start_turn_completed
sw_hoards_1	sw_hoards_loyalty	faction_to_character_own	-1.0	start_turn_completed
sw_hoards_2	sw_hoards_loyalty	faction_to_character_own	-1.0	start_turn_completed
sw_hoards_3	sw_hoards_loyalty	faction_to_character_own	-2.0	start_turn_completed
sw_decree_mierce_warriors	sw_decree_recruitment_cost	faction_to_force_own	-55.0	start_turn_completed
sw_decree_mierce_warriors	sw_decree_marcher	faction_to_faction_own_unseen	1.0	start_turn_completed
sw_decree_mierce_pay_hoards	sw_decree_hoard_added	faction_to_faction_own_unseen	1.0	start_turn_completed
sw_decree_mierce_pay_hoards	sw_decree_hoard_explained	faction_to_faction_own_unseen	1.0	start_turn_completed
sw_decree_mierce_lords	sw_decree_thegns	faction_to_faction_own_unseen	1.0	start_turn_completed
sw_decree_mierce_lords	sw_decree_loyalty	faction_to_character_own	2.0	start_turn_completed
sw_decree_mierce_church	vik_public_order_new_positive_faction	faction_to_region_own	4.0	start_turn_completed
sw_decree_mierce_church	vik_allegiance_faction	faction_to_faction_own_unseen	6.0	start_turn_completed
sw_decree_northleode_bebbanburg	vik_allegiance_faction	faction_to_faction_own_unseen	6.0	start_turn_completed
sw_decree_northleode_bebbanburg	sw_decree_morale_against_vikings	faction_to_force_own	2.0	start_turn_completed
sw_decree_northleode_dun_foither	sw_decree_charge_against_scottish	faction_to_force_own	4.0	start_turn_completed
sw_decree_northleode_dun_foither	vik_force_snow_immunity	faction_to_army_own	1.0	start_turn_completed
sw_decree_northleode_eoferwic	sw_decree_thegns	faction_to_faction_own_unseen	1.0	start_turn_completed
sw_decree_northleode_eoferwic	vik_faction_leader_influence_mod	faction_to_faction_own_unseen	2.0	start_turn_completed
sw_decree_northleode_tamworthige	sw_decree_skill_against_saxons	faction_to_force_own	3.0	start_turn_completed
sw_decree_northleode_tamworthige	sw_decree_enables_confederation	faction_to_faction_own_unseen	1.0	start_turn_completed
sw_decree_gwined_song_of_horses	sw_decree_cavalry_except_hero	faction_to_faction_own_unseen	1.0	start_turn_completed
sw_decree_gwined_song_of_horses	shieldwall_cavalry_charge_bonus	faction_to_force_own	5.0	start_turn_completed
sw_decree_gwined_song_of_mead	vik_public_order_new_positive_faction	faction_to_region_own	4.0	start_turn_completed
sw_decree_gwined_song_of_mead	sw_decree_loyalty	faction_to_character_own	2.0	start_turn_completed
sw_decree_gwined_song_of_mead	sw_decree_ends_riots	faction_to_province_own	1.0	start_turn_completed
sw_decree_gwined_song_of_pendragon	sw_decree_influence_dummy	faction_to_faction_own_unseen	2.0	start_turn_completed
sw_decree_gwined_song_of_pendragon	sw_decree_unlocks_penteulu	faction_to_faction_own_unseen	1.0	start_turn_completed
sw_decree_gwined_song_of_thousand_sons	vik_allegiance_faction	faction_to_faction_own_unseen	4.0	start_turn_completed
sw_decree_gwined_song_of_thousand_sons	shieldwall_taeog_upkeepand_recruitment_cost	faction_to_force_own	-100.0	start_turn_completed
sw_decree_gwined_song_of_thousand_sons	sw_decree_taeog	faction_to_faction_own_unseen	1.0	start_turn_completed
