key	text	tooltip
#Loc PackedFile;1;text/db/wec_unit_caps_mct.loc		
mct_ttc_mod_title	Tabletop Caps	true
mct_ttc_mod_desc	Adds a cap system to the game which limts the number of Special and Rare units each army can field. Settings for this mod can only be changed at Campaign Start.	true
mct_ttc_a_enable_txt	Enable Mod	true
mct_ttc_a_enable_tt	Enables or disables the mod.	true
mct_ttc_b_special_points_tt	Set the number of Special Points available to the player and AI.	true
mct_ttc_b_rare_points_tt	Set the number of Rare Points available to the player and AI.	true
mct_ttc_b_special_points_txt	Special Points	true
mct_ttc_b_rare_points_txt	Rare Points	true
mct_ttc_points_allowed	Points Allowed Per Army	true
mct_ttc_c_ai_tt	If disabled, the AI will not be limited by the cap system.	true
mct_ttc_c_ai_txt	Cap AI Armies	true
