key	text	tooltip
#Loc PackedFile;1;text/db/@sw_pop_update_new_region_dilemma.loc		
dilemmas_localised_description_sw_foreign_displacement_vik_reg_aberffro	A travesty is occurring within your kingdom. The tensions have increased such that some of the locals have taken up pitchforks and spears and are forcing the foreigners out of their homes and out of the communities. Bloodless though it may be, women, children, the sick and the lame were all treated the same. Surely a just God cannot look kindly upon those who persecute the innocent as they haveâ€¦ but to support the foreigners in this matter would only raise tensions and continue to make them a target in the future.	true
dilemmas_localised_title_sw_foreign_displacement_vik_reg_aberffro	Forced Migrations in Aberffro	true
cdir_events_dilemma_choice_details_localised_choice_label_sw_foreign_displacement_vik_reg_aberffroFIRST	Push them out	true
cdir_events_dilemma_choice_details_localised_choice_label_sw_foreign_displacement_vik_reg_aberffroSECOND	Protect them	true
cdir_events_dilemma_choice_details_localised_choice_label_sw_foreign_displacement_vik_reg_aberffroTHIRD	Do Nothing	true
dilemmas_localised_description_sw_foreign_displacement_vik_reg_aberteifi	A travesty is occurring within your kingdom. The tensions have increased such that some of the locals have taken up pitchforks and spears and are forcing the foreigners out of their homes and out of the communities. Bloodless though it may be, women, children, the sick and the lame were all treated the same. Surely a just God cannot look kindly upon those who persecute the innocent as they haveâ€¦ but to support the foreigners in this matter would only raise tensions and continue to make them a target in the future.	true
dilemmas_localised_title_sw_foreign_displacement_vik_reg_aberteifi	Forced Migrations in Aberteifi	true
cdir_events_dilemma_choice_details_localised_choice_label_sw_foreign_displacement_vik_reg_aberteifiFIRST	Push them out	true
cdir_events_dilemma_choice_details_localised_choice_label_sw_foreign_displacement_vik_reg_aberteifiSECOND	Protect them	true
cdir_events_dilemma_choice_details_localised_choice_label_sw_foreign_displacement_vik_reg_aberteifiTHIRD	Do Nothing	true
dilemmas_localised_description_sw_foreign_displacement_vik_reg_achadh_bo	A travesty is occurring within your kingdom. The tensions have increased such that some of the locals have taken up pitchforks and spears and are forcing the foreigners out of their homes and out of the communities. Bloodless though it may be, women, children, the sick and the lame were all treated the same. Surely a just God cannot look kindly upon those who persecute the innocent as they haveâ€¦ but to support the foreigners in this matter would only raise tensions and continue to make them a target in the future.	true
dilemmas_localised_title_sw_foreign_displacement_vik_reg_achadh_bo	Forced Migrations in Achadh Bo	true
cdir_events_dilemma_choice_details_localised_choice_label_sw_foreign_displacement_vik_reg_achadh_boFIRST	Push them out	true
cdir_events_dilemma_choice_details_localised_choice_label_sw_foreign_displacement_vik_reg_achadh_boSECOND	Protect them	true
cdir_events_dilemma_choice_details_localised_choice_label_sw_foreign_displacement_vik_reg_achadh_boTHIRD	Do Nothing	true
