key	text	tooltip
#Loc PackedFile;1;text/db/@sw_pop_update_new_region_incidents.loc		
incidents_localised_description_sw_foreign_army_vik_reg_aberffro	The foreigners in this region have organised themselves into an army and have taken up arms against us. These ungrateful bastards have openly despised our right to rule and must be put down. All eyes within the kingdom are on you to do what must be done.	true
incidents_localised_title_sw_foreign_army_vik_reg_aberffro	Foreigners Rebel in Aberffro	true
incidents_localised_description_sw_foreign_army_vik_reg_aberteifi	The foreigners in this region have organised themselves into an army and have taken up arms against us. These ungrateful bastards have openly despised our right to rule and must be put down. All eyes within the kingdom are on you to do what must be done.	true
incidents_localised_title_sw_foreign_army_vik_reg_aberteifi	Foreigners Rebel in Aberteifi	true
incidents_localised_description_sw_foreign_army_vik_reg_achadh_bo	The foreigners in this region have organised themselves into an army and have taken up arms against us. These ungrateful bastards have openly despised our right to rule and must be put down. All eyes within the kingdom are on you to do what must be done.	true
incidents_localised_title_sw_foreign_army_vik_reg_achadh_bo	Foreigners Rebel in Achadh Bo	true
incidents_localised_description_sw_foreign_army_vik_reg_aethelingaeg	The foreigners in this region have organised themselves into an army and have taken up arms against us. These ungrateful bastards have openly despised our right to rule and must be put down. All eyes within the kingdom are on you to do what must be done.	true
incidents_localised_title_sw_foreign_army_vik_reg_aethelingaeg	Foreigners Rebel in Aethelingaeg	true
incidents_localised_description_sw_foreign_army_vik_reg_airchardan	The foreigners in this region have organised themselves into an army and have taken up arms against us. These ungrateful bastards have openly despised our right to rule and must be put down. All eyes within the kingdom are on you to do what must be done.	true
incidents_localised_title_sw_foreign_army_vik_reg_airchardan	Foreigners Rebel in Airchardan	true
incidents_localised_description_sw_foreign_army_vik_reg_bebbanburg	The foreigners in this region have organised themselves into an army and have taken up arms against us. These ungrateful bastards have openly despised our right to rule and must be put down. All eyes within the kingdom are on you to do what must be done.	true
incidents_localised_title_sw_foreign_army_vik_reg_bebbanburg	Foreigners Rebel in Bebbanburg	true
incidents_localised_description_sw_foreign_army_vik_reg_blascona	The foreigners in this region have organised themselves into an army and have taken up arms against us. These ungrateful bastards have openly despised our right to rule and must be put down. All eyes within the kingdom are on you to do what must be done.	true
incidents_localised_title_sw_foreign_army_vik_reg_blascona	Foreigners Rebel in Blascona	true
incidents_localised_description_sw_foreign_army_vik_reg_bornais	The foreigners in this region have organised themselves into an army and have taken up arms against us. These ungrateful bastards have openly despised our right to rule and must be put down. All eyes within the kingdom are on you to do what must be done.	true
incidents_localised_title_sw_foreign_army_vik_reg_bornais	Foreigners Rebel in Bornais	true
incidents_localised_description_sw_foreign_army_vik_reg_cair_gwent	The foreigners in this region have organised themselves into an army and have taken up arms against us. These ungrateful bastards have openly despised our right to rule and must be put down. All eyes within the kingdom are on you to do what must be done.	true
incidents_localised_title_sw_foreign_army_vik_reg_cair_gwent	Foreigners Rebel in Cair Gwent	true
incidents_localised_description_sw_foreign_army_vik_reg_caisil	The foreigners in this region have organised themselves into an army and have taken up arms against us. These ungrateful bastards have openly despised our right to rule and must be put down. All eyes within the kingdom are on you to do what must be done.	true
incidents_localised_title_sw_foreign_army_vik_reg_caisil	Foreigners Rebel in Caisil	true
incidents_localised_description_sw_foreign_army_vik_reg_cantwaraburg	The foreigners in this region have organised themselves into an army and have taken up arms against us. These ungrateful bastards have openly despised our right to rule and must be put down. All eyes within the kingdom are on you to do what must be done.	true
incidents_localised_title_sw_foreign_army_vik_reg_cantwaraburg	Foreigners Rebel in Cantwaraburg	true
incidents_localised_description_sw_foreign_army_vik_reg_carleol	The foreigners in this region have organised themselves into an army and have taken up arms against us. These ungrateful bastards have openly despised our right to rule and must be put down. All eyes within the kingdom are on you to do what must be done.	true
incidents_localised_title_sw_foreign_army_vik_reg_carleol	Foreigners Rebel in Carleol	true
incidents_localised_description_sw_foreign_army_vik_reg_casteltoun	The foreigners in this region have organised themselves into an army and have taken up arms against us. These ungrateful bastards have openly despised our right to rule and must be put down. All eyes within the kingdom are on you to do what must be done.	true
incidents_localised_title_sw_foreign_army_vik_reg_casteltoun	Foreigners Rebel in Casteltoun	true
incidents_localised_description_sw_foreign_army_vik_reg_cathair_commain	The foreigners in this region have organised themselves into an army and have taken up arms against us. These ungrateful bastards have openly despised our right to rule and must be put down. All eyes within the kingdom are on you to do what must be done.	true
incidents_localised_title_sw_foreign_army_vik_reg_cathair_commain	Foreigners Rebel in Cathair Commain	true
incidents_localised_description_sw_foreign_army_vik_reg_ceaster	The foreigners in this region have organised themselves into an army and have taken up arms against us. These ungrateful bastards have openly despised our right to rule and must be put down. All eyes within the kingdom are on you to do what must be done.	true
incidents_localised_title_sw_foreign_army_vik_reg_ceaster	Foreigners Rebel in Ceaster	true
incidents_localised_description_sw_foreign_army_vik_reg_cetretha	The foreigners in this region have organised themselves into an army and have taken up arms against us. These ungrateful bastards have openly despised our right to rule and must be put down. All eyes within the kingdom are on you to do what must be done.	true
incidents_localised_title_sw_foreign_army_vik_reg_cetretha	Foreigners Rebel in Cetretha	true
incidents_localised_description_sw_foreign_army_vik_reg_cippanhamm	The foreigners in this region have organised themselves into an army and have taken up arms against us. These ungrateful bastards have openly despised our right to rule and must be put down. All eyes within the kingdom are on you to do what must be done.	true
incidents_localised_title_sw_foreign_army_vik_reg_cippanhamm	Foreigners Rebel in Cippanhamm	true
incidents_localised_description_sw_foreign_army_vik_reg_colneceaster	The foreigners in this region have organised themselves into an army and have taken up arms against us. These ungrateful bastards have openly despised our right to rule and must be put down. All eyes within the kingdom are on you to do what must be done.	true
incidents_localised_title_sw_foreign_army_vik_reg_colneceaster	Foreigners Rebel in Colneceaster	true
incidents_localised_description_sw_foreign_army_vik_reg_corcach	The foreigners in this region have organised themselves into an army and have taken up arms against us. These ungrateful bastards have openly despised our right to rule and must be put down. All eyes within the kingdom are on you to do what must be done.	true
incidents_localised_title_sw_foreign_army_vik_reg_corcach	Foreigners Rebel in Corcach	true
incidents_localised_description_sw_foreign_army_vik_reg_dinefwr	The foreigners in this region have organised themselves into an army and have taken up arms against us. These ungrateful bastards have openly despised our right to rule and must be put down. All eyes within the kingdom are on you to do what must be done.	true
incidents_localised_title_sw_foreign_army_vik_reg_dinefwr	Foreigners Rebel in Dinefwr	true
incidents_localised_description_sw_foreign_army_vik_reg_doreceaster	The foreigners in this region have organised themselves into an army and have taken up arms against us. These ungrateful bastards have openly despised our right to rule and must be put down. All eyes within the kingdom are on you to do what must be done.	true
incidents_localised_title_sw_foreign_army_vik_reg_doreceaster	Foreigners Rebel in Doreceaster	true
incidents_localised_description_sw_foreign_army_vik_reg_druim_da_ethiar	The foreigners in this region have organised themselves into an army and have taken up arms against us. These ungrateful bastards have openly despised our right to rule and must be put down. All eyes within the kingdom are on you to do what must be done.	true
incidents_localised_title_sw_foreign_army_vik_reg_druim_da_ethiar	Foreigners Rebel in Druim da Ethiar	true
incidents_localised_description_sw_foreign_army_vik_reg_dun_att	The foreigners in this region have organised themselves into an army and have taken up arms against us. These ungrateful bastards have openly despised our right to rule and must be put down. All eyes within the kingdom are on you to do what must be done.	true
incidents_localised_title_sw_foreign_army_vik_reg_dun_att	Foreigners Rebel in Dun Att	true
incidents_localised_description_sw_foreign_army_vik_reg_dun_foither	The foreigners in this region have organised themselves into an army and have taken up arms against us. These ungrateful bastards have openly despised our right to rule and must be put down. All eyes within the kingdom are on you to do what must be done.	true
incidents_localised_title_sw_foreign_army_vik_reg_dun_foither	Foreigners Rebel in Dun Foither	true
incidents_localised_description_sw_foreign_army_vik_reg_dun_patraic	The foreigners in this region have organised themselves into an army and have taken up arms against us. These ungrateful bastards have openly despised our right to rule and must be put down. All eyes within the kingdom are on you to do what must be done.	true
incidents_localised_title_sw_foreign_army_vik_reg_dun_patraic	Foreigners Rebel in Dun Patraic	true
incidents_localised_description_sw_foreign_army_vik_reg_dun_sebuirgi	The foreigners in this region have organised themselves into an army and have taken up arms against us. These ungrateful bastards have openly despised our right to rule and must be put down. All eyes within the kingdom are on you to do what must be done.	true
incidents_localised_title_sw_foreign_army_vik_reg_dun_sebuirgi	Foreigners Rebel in Dun Sebuirgi	true
incidents_localised_description_sw_foreign_army_vik_reg_dyflin	The foreigners in this region have organised themselves into an army and have taken up arms against us. These ungrateful bastards have openly despised our right to rule and must be put down. All eyes within the kingdom are on you to do what must be done.	true
incidents_localised_title_sw_foreign_army_vik_reg_dyflin	Foreigners Rebel in Dyflin	true
incidents_localised_description_sw_foreign_army_vik_reg_eidenburg	The foreigners in this region have organised themselves into an army and have taken up arms against us. These ungrateful bastards have openly despised our right to rule and must be put down. All eyes within the kingdom are on you to do what must be done.	true
incidents_localised_title_sw_foreign_army_vik_reg_eidenburg	Foreigners Rebel in Eidenburg	true
incidents_localised_description_sw_foreign_army_vik_reg_eoferwic	The foreigners in this region have organised themselves into an army and have taken up arms against us. These ungrateful bastards have openly despised our right to rule and must be put down. All eyes within the kingdom are on you to do what must be done.	true
