effect_bundle_key	effect_key	effect_scope	value	advancement_stage
#effect_bundles_to_effects_junctions_tables;2;db/effect_bundles_to_effects_junctions_tables/dummy_startpos				
vik_fact_west_seaxe_startpos	sw_pools_peasants_increase	faction_to_faction_own	-96.0	start_turn_completed
vik_fact_east_engle_startpos	sw_pools_peasants_increase	faction_to_faction_own	-96.0	start_turn_completed
vik_fact_mierce_startpos	sw_pools_peasants_increase	faction_to_faction_own	-96.0	start_turn_completed
vik_fact_gwined_startpos	sw_pools_peasants_increase	faction_to_faction_own	-96.0	start_turn_completed
vik_fact_northymbre_startpos	sw_pools_peasants_increase	faction_to_faction_own	-96.0	start_turn_completed
vik_fact_strat_clut_startpos	sw_pools_peasants_increase	faction_to_faction_own	-96.0	start_turn_completed
vik_fact_circenn_startpos	sw_pools_peasants_increase	faction_to_faction_own	-96.0	start_turn_completed
vik_fact_sudreyar_startpos	sw_pools_peasants_increase	faction_to_faction_own	-96.0	start_turn_completed
vik_fact_mide_startpos	sw_pools_peasants_increase	faction_to_faction_own	-96.0	start_turn_completed
vik_fact_dyflin_startpos	sw_pools_peasants_increase	faction_to_faction_own	-96.0	start_turn_completed
vik_fact_northleode_startpos	sw_pools_peasants_increase	faction_to_faction_own	-96.0	start_turn_completed
vik_fact_west_seaxe_startpos	sw_pools_foreign_warriors_except_berserkers_increase	faction_to_faction_own	-98.0	start_turn_completed
vik_fact_east_engle_startpos	sw_pools_foreign_warriors_except_berserkers_increase	faction_to_faction_own	-98.0	start_turn_completed
vik_fact_mierce_startpos	sw_pools_foreign_warriors_except_berserkers_increase	faction_to_faction_own	-98.0	start_turn_completed
vik_fact_gwined_startpos	sw_pools_foreign_warriors_except_berserkers_increase	faction_to_faction_own	-98.0	start_turn_completed
vik_fact_northymbre_startpos	sw_pools_foreign_warriors_except_berserkers_increase	faction_to_faction_own	-98.0	start_turn_completed
vik_fact_strat_clut_startpos	sw_pools_foreign_warriors_except_berserkers_increase	faction_to_faction_own	-98.0	start_turn_completed
vik_fact_circenn_startpos	sw_pools_foreign_warriors_except_berserkers_increase	faction_to_faction_own	-98.0	start_turn_completed
vik_fact_sudreyar_startpos	sw_pools_foreign_warriors_except_berserkers_increase	faction_to_faction_own	-98.0	start_turn_completed
vik_fact_mide_startpos	sw_pools_foreign_warriors_except_berserkers_increase	faction_to_faction_own	-98.0	start_turn_completed
vik_fact_dyflin_startpos	sw_pools_foreign_warriors_except_berserkers_increase	faction_to_faction_own	-98.0	start_turn_completed
vik_fact_northleode_startpos	sw_pools_foreign_warriors_except_berserkers_increase	faction_to_faction_own	-98.0	start_turn_completed
vik_fact_west_seaxe_startpos	sw_pools_nobles_except_heroes_increase	faction_to_faction_own	-99.0	start_turn_completed
vik_fact_east_engle_startpos	sw_pools_nobles_except_heroes_increase	faction_to_faction_own	-99.0	start_turn_completed
vik_fact_mierce_startpos	sw_pools_nobles_except_heroes_increase	faction_to_faction_own	-99.0	start_turn_completed
vik_fact_gwined_startpos	sw_pools_nobles_except_heroes_increase	faction_to_faction_own	-99.0	start_turn_completed
vik_fact_northymbre_startpos	sw_pools_nobles_except_heroes_increase	faction_to_faction_own	-99.0	start_turn_completed
vik_fact_strat_clut_startpos	sw_pools_nobles_except_heroes_increase	faction_to_faction_own	-99.0	start_turn_completed
vik_fact_circenn_startpos	sw_pools_nobles_except_heroes_increase	faction_to_faction_own	-99.0	start_turn_completed
vik_fact_sudreyar_startpos	sw_pools_nobles_except_heroes_increase	faction_to_faction_own	-99.0	start_turn_completed
vik_fact_mide_startpos	sw_pools_nobles_except_heroes_increase	faction_to_faction_own	-99.0	start_turn_completed
vik_fact_dyflin_startpos	sw_pools_nobles_except_heroes_increase	faction_to_faction_own	-99.0	start_turn_completed
vik_fact_northleode_startpos	sw_pools_nobles_except_heroes_increase	faction_to_faction_own	-99.0	start_turn_completed
