effect_bundle_key	effect_key	effect_scope	value	advancement_stage
#effect_bundles_to_effects_junctions_tables;2;db/effect_bundles_to_effects_junctions_tables/zzz_vanilla				
att_bundle_dummy	vik_gdp_mod_industry	faction_to_region_own	30.0	start_turn_completed
debug_anti_religion_conversion	vik_anti_state_religion_conversion	region_to_region_own	20.0	start_turn_completed
fame_1	vik_great_power_1	faction_to_faction_own	0.0	start_turn_completed
fame_2	vik_great_power_1	faction_to_faction_own	0.0	start_turn_completed
fame_3	vik_great_power_1	faction_to_faction_own	0.0	start_turn_completed
fame_4	vik_great_power_1	faction_to_faction_own	-15.0	start_turn_completed
fame_4	vik_political_action_cost	faction_to_faction_own	25.0	start_turn_completed
fame_5	vik_great_power_1	faction_to_faction_own	-30.0	start_turn_completed
fame_5	vik_political_action_cost	faction_to_faction_own	50.0	start_turn_completed
fame_6	vik_great_power_1	faction_to_faction_own	-45.0	start_turn_completed
fame_6	vik_political_action_cost	faction_to_faction_own	75.0	start_turn_completed
fame_7	vik_great_power_1	faction_to_faction_own	-60.0	start_turn_completed
fame_7	vik_political_action_cost	faction_to_faction_own	100.0	start_turn_completed
vik_additional_upkeep	vik_unit_additional_upkeep_all_forces	character_to_force_own_factionwide	2.0	start_turn_completed
vik_bankruptcy	vik_public_order_new_negative_faction	faction_to_region_own	2.0	start_round_completed
vik_bankruptcy	vik_replenishment_mod	faction_to_army_own	-50.0	start_round_completed
vik_bankruptcy	vik_supplies_bankrupt	faction_to_army_own	-10.0	start_round_completed
vik_circenn_destiny_stone_found	vik_faction_leader_influence_mod	faction_to_faction_own_unseen	2.0	start_turn_completed
vik_circenn_destiny_stone_found	vik_gdp_mod_church	faction_to_region_own_unseen	10.0	start_turn_completed
vik_decree_civic_support_here_king	vik_build_time	faction_to_region_own_unseen	-50.0	start_turn_completed
vik_decree_civic_support_here_king	vik_here_king_english_positive	faction_to_faction_own_unseen	1.0	start_turn_completed
vik_decree_civic_support	vik_construction_time_port	faction_to_region_own_unseen	-50.0	start_turn_completed
vik_decree_civic_support	vik_gdp_mod_ports	faction_to_region_own_unseen	50.0	start_turn_completed
vik_decree_compose_poem_2	vik_allegiance_faction	faction_to_faction_own_unseen	10.0	start_turn_completed
vik_decree_compose_poem	vik_allegiance_faction	faction_to_faction_own_unseen	10.0	start_turn_completed
vik_decree_compose_poem	vik_heroism_increase	faction_to_faction_own_unseen	10.0	start_turn_completed
vik_decree_construction_effort	vik_build_time	faction_to_region_own_unseen	-25.0	start_turn_completed
vik_decree_construction_effort	vik_loyalty_mod_faction	faction_to_character_own	2.0	start_turn_completed
vik_decree_encourage_scholars	vik_construction_time_scribe	faction_to_region_own_unseen	-50.0	start_turn_completed
vik_decree_encourage_scholars	vik_research_rate	faction_to_faction_own_unseen	75.0	start_turn_completed
vik_decree_give_to_church	vik_construction_time_church_benedictine_abbey	faction_to_region_own_unseen	-50.0	start_turn_completed
vik_decree_give_to_church	vik_research_rate	faction_to_faction_own_unseen	75.0	start_turn_completed
vik_decree_give_to_nobles	vik_general_xp	faction_to_general_own	5.0	start_turn_completed
vik_decree_give_to_nobles	vik_loyalty_mod_faction	faction_to_character_own	2.0	start_turn_completed
vik_decree_give_to_people	vik_allegiance_faction	faction_to_faction_own_unseen	10.0	start_turn_completed
vik_decree_give_to_people	vik_public_order_new_positive_faction	faction_to_region_own_unseen	3.0	start_turn_completed
vik_decree_give_to_soldiers	vik_force_xp_rate	faction_to_army_own_unseen	30.0	start_turn_completed
vik_decree_give_to_soldiers	vik_supplies_faction	faction_to_army_own_unseen	5.0	start_turn_completed
vik_decree_give_to_soldiers	vik_unit_morale	faction_to_army_own_unseen	10.0	start_turn_completed
vik_decree_hold_games	vik_public_order_new_positive_faction	faction_to_region_own_unseen	5.0	start_turn_completed
vik_decree_honour_church	vik_construction_time_church_abbey	faction_to_region_own_unseen	-50.0	start_turn_completed
vik_decree_honour_church	vik_research_rate	faction_to_faction_own_unseen	75.0	start_turn_completed
vik_decree_honour_dead	vik_diplomacy_bonus_major	faction_to_faction_own_unseen	25.0	start_turn_completed
vik_decree_honour_dead	vik_loyalty_mod_faction	faction_to_character_own	2.0	start_turn_completed
vik_decree_honour_nobles	vik_general_xp	faction_to_general_own	5.0	start_turn_completed
vik_decree_honour_nobles	vik_loyalty_mod_faction	faction_to_character_own	1.0	start_turn_completed
vik_decree_honour_troops	vik_replenishment_mod	faction_to_army_own_unseen	25.0	start_round_completed
vik_decree_honour_troops	vik_unit_morale	faction_to_army_own_unseen	6.0	start_turn_completed
vik_decree_infrastructure	vik_build_time	faction_to_region_own_unseen	-40.0	start_turn_completed
vik_decree_lower_taxes	vik_public_order_new_positive_tax	faction_to_region_own_unseen	5.0	start_turn_completed
vik_decree_lower_taxes	vik_tax_mod_negative	faction_to_province_own_unseen	-25.0	start_turn_completed
vik_decree_new_laws_fair	vik_allegiance_faction	faction_to_faction_own_unseen	10.0	start_turn_completed
vik_decree_new_laws_witan	vik_allegiance_faction	faction_to_faction_own_unseen	10.0	start_turn_completed
vik_decree_new_laws_witan	vik_allegiance_public_order_modifier	faction_to_region_own_unseen	100.0	start_turn_completed
vik_decree_new_laws	vik_allegiance_faction	faction_to_faction_own_unseen	10.0	start_turn_completed
vik_decree_send_expedition_dummy	vik_expedition	faction_to_faction_own_unseen	0.0	start_turn_completed
vik_decree_supplies_for_army_here_king	vik_here_king_army_positive	faction_to_faction_own_unseen	1.0	start_turn_completed
vik_decree_supplies_for_army_here_king	vik_replenishment_mod	faction_to_army_own_unseen	25.0	start_round_completed
vik_decree_supplies_for_army_here_king	vik_supplies_faction	faction_to_army_own_unseen	5.0	start_turn_completed
vik_decree_supplies_for_army_here_king	vik_unit_food_upkeep	faction_to_faction_own_unseen	2.0	start_turn_completed
vik_decree_supplies_for_army	vik_replenishment_mod	faction_to_army_own_unseen	25.0	start_round_completed
vik_decree_supplies_for_army	vik_supplies_faction	faction_to_army_own_unseen	5.0	start_turn_completed
vik_decree_supplies_for_army	vik_unit_food_upkeep_reduction	faction_to_faction_own_unseen	-2.0	start_turn_completed
vik_decree_support_church	vik_research_rate	faction_to_faction_own_unseen	75.0	start_turn_completed
vik_disaster_fire	vik_gdp_mod_industry_negative	faction_to_region_own_unseen	-50.0	start_turn_completed
vik_disaster_fire	vik_public_order_new_negative_events	region_to_region_own_provincewide	5.0	start_turn_completed
vik_disaster_floods	vik_gdp_mod_farms_negative	faction_to_region_own_unseen	-50.0	start_turn_completed
vik_disaster_floods	vik_public_order_new_negative_events	region_to_region_own_provincewide	5.0	start_turn_completed
