effect_bundle_key	effect_key	effect_scope	value	advancement_stage
#effect_bundles_to_effects_junctions_tables;2;db/effect_bundles_to_effects_junctions_tables/foreign_effects				
sw_pop_foreign_1	sw_no_replen_merc	faction_to_army_own	-100.0	start_turn_completed
sw_pop_foreign_3	vik_public_order_new_negative_faction	faction_to_region_own	1.0	start_turn_completed
sw_pop_foreign_4	vik_public_order_new_negative_faction	faction_to_region_own	2.0	start_turn_completed
sw_pop_foreign_5	vik_public_order_new_negative_faction	faction_to_region_own	2.0	start_turn_completed
sw_pop_foreign_6	vik_public_order_new_negative_faction	faction_to_region_own	3.0	start_turn_completed
sw_pop_foreign_7	vik_public_order_new_negative_faction	faction_to_region_own	4.0	start_turn_completed
sw_pop_foreign_8	vik_public_order_new_negative_faction	faction_to_region_own	5.0	start_turn_completed
sw_pop_foreign_10	vik_allegiance	faction_to_faction_own_unseen	1.0	start_turn_completed
sw_pop_foreign_11	vik_allegiance	faction_to_faction_own_unseen	2.0	start_turn_completed
sw_pop_foreign_12	vik_allegiance	faction_to_faction_own_unseen	2.0	start_turn_completed
sw_pop_foreign_13	vik_allegiance	faction_to_faction_own_unseen	3.0	start_turn_completed
sw_pop_foreign_14	vik_allegiance	faction_to_faction_own_unseen	3.0	start_turn_completed
sw_pop_foreign_15	vik_allegiance	faction_to_faction_own_unseen	4.0	start_turn_completed
sw_pop_foreign_10	sw_diplomacy_all_non_vikings	faction_to_faction_own_unseen	-10.0	start_turn_completed
sw_pop_foreign_11	sw_diplomacy_all_non_vikings	faction_to_faction_own_unseen	-20.0	start_turn_completed
sw_pop_foreign_12	sw_diplomacy_all_non_vikings	faction_to_faction_own_unseen	-20.0	start_turn_completed
sw_pop_foreign_13	sw_diplomacy_all_non_vikings	faction_to_faction_own_unseen	-20.0	start_turn_completed
sw_pop_foreign_14	sw_diplomacy_all_non_vikings	faction_to_faction_own_unseen	-30.0	start_turn_completed
sw_pop_foreign_15	sw_diplomacy_all_non_vikings	faction_to_faction_own_unseen	-40.0	start_turn_completed
sw_pop_foreign_11	shield_mercenary_recruitment_cost	faction_to_force_own	-10.0	start_turn_completed
sw_pop_foreign_12	shield_mercenary_recruitment_cost	faction_to_force_own	-20.0	start_turn_completed
sw_pop_foreign_13	shield_mercenary_recruitment_cost	faction_to_force_own	-30.0	start_turn_completed
sw_pop_foreign_14	shield_mercenary_recruitment_cost	faction_to_force_own	-40.0	start_turn_completed
sw_pop_foreign_15	shield_mercenary_recruitment_cost	faction_to_force_own	-50.0	start_turn_completed
sw_pop_foreign_4	shield_mercenary_recruitment_cost	faction_to_force_own	-10.0	start_turn_completed
sw_pop_foreign_5	shield_mercenary_recruitment_cost	faction_to_force_own	-20.0	start_turn_completed
sw_pop_foreign_6	shield_mercenary_recruitment_cost	faction_to_force_own	-30.0	start_turn_completed
sw_pop_foreign_7	shield_mercenary_recruitment_cost	faction_to_force_own	-40.0	start_turn_completed
sw_pop_foreign_8	shield_mercenary_recruitment_cost	faction_to_force_own	-50.0	start_turn_completed
sw_pop_foreign_6	sw_replen_merc	faction_to_army_own	20.0	start_turn_completed
sw_pop_foreign_7	sw_replen_merc	faction_to_army_own	30.0	start_turn_completed
sw_pop_foreign_8	sw_replen_merc	faction_to_army_own	40.0	start_turn_completed
sw_pop_foreign_13	sw_replen_merc	faction_to_army_own	20.0	start_turn_completed
sw_pop_foreign_14	sw_replen_merc	faction_to_army_own	30.0	start_turn_completed
sw_pop_foreign_15	sw_replen_merc	faction_to_army_own	40.0	start_turn_completed
sw_pop_foreign_2	sw_dummy_foreigners_local	faction_to_faction_own_unseen	1.0	start_turn_completed
sw_pop_foreign_9	sw_dummy_foreigners_viking	faction_to_faction_own_unseen	1.0	start_turn_completed
sw_pop_foreign_2	sw_dummy_foreigners_mercenaries	faction_to_faction_own_unseen	1.0	start_turn_completed
sw_pop_foreign_3	sw_dummy_foreigners_mercenaries	faction_to_faction_own_unseen	1.0	start_turn_completed
sw_pop_foreign_4	sw_dummy_foreigners_mercenaries	faction_to_faction_own_unseen	1.0	start_turn_completed
sw_pop_foreign_5	sw_dummy_foreigners_mercenaries	faction_to_faction_own_unseen	1.0	start_turn_completed
sw_pop_foreign_6	sw_dummy_foreigners_mercenaries	faction_to_faction_own_unseen	1.0	start_turn_completed
sw_pop_foreign_7	sw_dummy_foreigners_mercenaries	faction_to_faction_own_unseen	1.0	start_turn_completed
sw_pop_foreign_8	sw_dummy_foreigners_mercenaries	faction_to_faction_own_unseen	1.0	start_turn_completed
sw_pop_foreign_9	sw_dummy_foreigners_mercenaries	faction_to_faction_own_unseen	1.0	start_turn_completed
sw_pop_foreign_10	sw_dummy_foreigners_mercenaries	faction_to_faction_own_unseen	1.0	start_turn_completed
sw_pop_foreign_11	sw_dummy_foreigners_mercenaries	faction_to_faction_own_unseen	1.0	start_turn_completed
sw_pop_foreign_12	sw_dummy_foreigners_mercenaries	faction_to_faction_own_unseen	1.0	start_turn_completed
sw_pop_foreign_13	sw_dummy_foreigners_mercenaries	faction_to_faction_own_unseen	1.0	start_turn_completed
sw_pop_foreign_14	sw_dummy_foreigners_mercenaries	faction_to_faction_own_unseen	1.0	start_turn_completed
sw_pop_foreign_15	sw_dummy_foreigners_mercenaries	faction_to_faction_own_unseen	1.0	start_turn_completed
