key	text	tooltip
#Loc PackedFile;1;text/db/sw_campaign_payload_ui_details.loc		
campaign_payload_ui_details_description_dummy_danegeld1	We will pay the danegeld	true
campaign_payload_ui_details_description_dummy_danegeld2	We will drive them from our lands	true
campaign_payload_ui_details_description_dummy_danegeld_GVA1	We will pay the danegeld	true
campaign_payload_ui_details_description_dummy_danegeld_GVA2	We will drive them from our lands	true
campaign_payload_ui_details_description_dummy_danegeld_GVA3	They can attack our enemies	true
campaign_payload_ui_details_description_dummy_danegeld_GVA4	They can join our warriors in battle	true
campaign_payload_ui_details_description_dummy_training_forging1	Focus on gifts for the King	true
campaign_payload_ui_details_description_dummy_training_forging2	Focus on weapons for the army	true
campaign_payload_ui_details_description_dummy_training_forging3	Focus on tools for the workers	true
campaign_payload_ui_details_description_dummy_training_hunters1	The Kingdom needs warriors	true
campaign_payload_ui_details_description_dummy_training_hunters2	The Kingdom needs food	true
campaign_payload_ui_details_description_dummy_foreign_occupation1	They can stay	true
campaign_payload_ui_details_description_dummy_foreign_occupation2	Drive them away 	true
campaign_payload_ui_details_description_dummy_foreign_occupation_here_king1	Drive them out	true
campaign_payload_ui_details_description_dummy_foreign_occupation_here_king2	Grant them land	true
campaign_payload_ui_details_description_dummy_foreign_port1	Allow the foreigners in our ports	true
campaign_payload_ui_details_description_dummy_foreign_port2	Strict caps on trading	true
campaign_payload_ui_details_description_dummy_foreign_port_GVA1	Allow the foreigners in our ports	true
campaign_payload_ui_details_description_dummy_foreign_port_GVA2	Our army will be thankful	true
campaign_payload_ui_details_description_dummy_foreign_mercenaries1	We will hire some of them	true
campaign_payload_ui_details_description_dummy_foreign_mercenaries2	We have no need of mercenaries	true
campaign_payload_ui_details_description_dummy_foreign_defeat1	They may stay if they fight	true
campaign_payload_ui_details_description_dummy_foreign_defeat2	Banish them from the Kingdom	true
campaign_payload_ui_details_description_dummy_invasion_prelude	The Conqueror is coming	true
campaign_payload_ui_details_description_dummy_near_werham	Werham spots the enemy	true
campaign_payload_ui_details_description_dummy_near_lunden	Lunden spots the enemy	true
campaign_payload_ui_details_description_dummy_near_northwic	Northwic spots the enemy	true
campaign_payload_ui_details_description_dummy_near_tintagol	Tintagol spots the enemy	true
campaign_payload_ui_details_description_dummy_far_away	The Conqueror is in the South	true
campaign_payload_ui_details_description_dummy_conqueror_survives	The enemy lives to fight another day	true
campaign_payload_ui_details_description_dummy_conqueror_dies	The Bastard lies dead	true
campaign_payload_ui_details_description_dummy_invasion_arrives	War is upon us	true
campaign_payload_ui_details_description_dummy_invasion_attacks	The eyes of Haraldr are upon us	true
campaign_payload_ui_details_description_djurby_war_continues	The War will Continue	true
campaign_payload_ui_details_description_djurby_becomes_vassal	Djurby becomes our Vassal	true
campaign_payload_ui_details_description_welsh_invasion_soon	Prepare yourself for War	true
campaign_payload_ui_details_description_welsh_infighting	The Welsh will not bother us, for now.	true
campaign_payload_ui_details_description_welsh_attack	The Sons of Rhodri unite against us.	true
campaign_payload_ui_details_description_gwined_attack	Gwined declares war on us.	true
campaign_payload_ui_details_description_heroism_5	+5 Heroism	false
campaign_payload_ui_details_description_heroism_3	+3 Heroism	false
campaign_payload_ui_details_description_seisilwig_neighbours	Seisilwig invades Brechinauc	true
campaign_payload_ui_details_description_seisilwig_help	Seisilwig will invade Mierce	true
campaign_payload_ui_details_description_seisilwig_betrayal	Siesilwig invades Powis	true
campaign_payload_ui_details_description_breaks_powis_alliance	Break Alliance with Powis	true
campaign_payload_ui_details_description_powis_declares_war_soon	Powis will declare war on Mierce next spring	true
campaign_payload_ui_details_description_ai_welsh_attack	The Sons of Rhodri attack Mierce!	true
campaign_payload_ui_details_description_ai_welsh_infight	The Sons of Rhodri attack each other!	true
campaign_payload_ui_details_description_dummy_sw_mierce_oswald_bones	King gains Relic: Bones of Sir Oswald	false
campaign_payload_ui_details_description_heroism_10	+10 Heroism	false
campaign_payload_ui_details_description_heroism_15	+15 Heroism	false
