effect_bundle_key	effect_key	effect_scope	value	advancement_stage
#effect_bundles_to_effects_junctions_tables;2;db/effect_bundles_to_effects_junctions_tables/!!front_end_welsh				
vik_faction_trait_welsh	sw_fe_welsh_1	faction_to_faction_own_unseen	1.0	start_turn_completed
vik_faction_trait_welsh	sw_fe_welsh_2	faction_to_region_own_unseen	-50.0	start_turn_completed
vik_faction_trait_welsh	sw_fe_welsh_3	faction_to_region_own_unseen	75.0	start_turn_completed
vik_faction_trait_strat_clut	sw_fe_strat_clut_1	faction_to_faction_own_unseen	-5.0	start_turn_completed
vik_faction_trait_strat_clut	sw_fe_strat_clut_2	faction_to_faction_own_unseen	100.0	start_turn_completed
vik_faction_trait_strat_clut	sw_fe_strat_clut_3	faction_to_faction_own_unseen	-1.0	start_turn_completed
vik_faction_trait_gwined	sw_fe_gwined_1	faction_to_faction_own_unseen	1.0	start_turn_completed
vik_faction_trait_gwined	sw_fe_gwined_2	faction_to_army_own	-20.0	start_turn_completed
vik_faction_trait_gwined	sw_fe_gwined_3	faction_to_faction_own_unseen	-25.0	start_turn_completed
vik_faction_trait_strat_clut_campaign	sw_fe_welsh_1	faction_to_faction_own_unseen	1.0	start_turn_completed
vik_faction_trait_strat_clut_campaign	sw_fe_welsh_2	faction_to_region_own_unseen	-50.0	start_turn_completed
vik_faction_trait_strat_clut_campaign	sw_fe_welsh_3	faction_to_region_own_unseen	75.0	start_turn_completed
vik_faction_trait_strat_clut_campaign	sw_fe_strat_clut_1	faction_to_faction_own_unseen	-5.0	start_turn_completed
vik_faction_trait_strat_clut_campaign	sw_fe_strat_clut_2	faction_to_faction_own_unseen	100.0	start_turn_completed
vik_faction_trait_strat_clut_campaign	sw_fe_strat_clut_3	faction_to_faction_own_unseen	-1.0	start_turn_completed
vik_kingdom_prydein_strat_clut	sw_fe_welsh_1	faction_to_faction_own_unseen	1.0	start_turn_completed
vik_kingdom_prydein_strat_clut	sw_fe_welsh_2	faction_to_region_own_unseen	-50.0	start_turn_completed
vik_kingdom_prydein_strat_clut	sw_fe_welsh_3	faction_to_region_own_unseen	75.0	start_turn_completed
vik_kingdom_prydein_strat_clut	sw_fe_strat_clut_1	faction_to_faction_own_unseen	-5.0	start_turn_completed
vik_kingdom_prydein_strat_clut	sw_fe_strat_clut_2	faction_to_faction_own_unseen	100.0	start_turn_completed
vik_kingdom_prydein_strat_clut	sw_fe_strat_clut_3	faction_to_faction_own_unseen	-1.0	start_turn_completed
vik_kingdom_old_north_strat_clut	sw_fe_welsh_1	faction_to_faction_own_unseen	1.0	start_turn_completed
vik_kingdom_old_north_strat_clut	sw_fe_welsh_2	faction_to_region_own_unseen	-50.0	start_turn_completed
vik_kingdom_old_north_strat_clut	sw_fe_welsh_3	faction_to_region_own_unseen	75.0	start_turn_completed
vik_kingdom_old_north_strat_clut	sw_fe_strat_clut_1	faction_to_faction_own_unseen	-5.0	start_turn_completed
vik_kingdom_old_north_strat_clut	sw_fe_strat_clut_2	faction_to_faction_own_unseen	100.0	start_turn_completed
vik_kingdom_old_north_strat_clut	sw_fe_strat_clut_3	faction_to_faction_own_unseen	-1.0	start_turn_completed
vik_faction_trait_gwined_campaign	sw_fe_welsh_1	faction_to_faction_own_unseen	1.0	start_turn_completed
vik_faction_trait_gwined_campaign	sw_fe_welsh_2	faction_to_region_own_unseen	-50.0	start_turn_completed
vik_faction_trait_gwined_campaign	sw_fe_welsh_3	faction_to_region_own_unseen	75.0	start_turn_completed
vik_faction_trait_gwined_campaign	sw_fe_gwined_1	faction_to_faction_own_unseen	1.0	start_turn_completed
vik_faction_trait_gwined_campaign	sw_fe_gwined_2	faction_to_army_own	-20.0	start_turn_completed
vik_faction_trait_gwined_campaign	sw_fe_gwined_3	faction_to_faction_own_unseen	-25.0	start_turn_completed
vik_kingdom_prydein_gwined	sw_fe_welsh_1	faction_to_faction_own_unseen	1.0	start_turn_completed
vik_kingdom_prydein_gwined	sw_fe_welsh_2	faction_to_region_own_unseen	-50.0	start_turn_completed
vik_kingdom_prydein_gwined	sw_fe_welsh_3	faction_to_region_own_unseen	75.0	start_turn_completed
vik_kingdom_prydein_gwined	sw_fe_gwined_1	faction_to_faction_own_unseen	1.0	start_turn_completed
vik_kingdom_prydein_gwined	sw_fe_gwined_2	faction_to_army_own	-20.0	start_turn_completed
vik_kingdom_prydein_gwined	sw_fe_gwined_3	faction_to_faction_own_unseen	-25.0	start_turn_completed
vik_kingdom_wales_gwined	sw_fe_welsh_1	faction_to_faction_own_unseen	1.0	start_turn_completed
vik_kingdom_wales_gwined	sw_fe_welsh_2	faction_to_region_own_unseen	-50.0	start_turn_completed
vik_kingdom_wales_gwined	sw_fe_welsh_3	faction_to_region_own_unseen	75.0	start_turn_completed
vik_kingdom_wales_gwined	sw_fe_gwined_1	faction_to_faction_own_unseen	1.0	start_turn_completed
vik_kingdom_wales_gwined	sw_fe_gwined_2	faction_to_army_own	-20.0	start_turn_completed
vik_kingdom_wales_gwined	sw_fe_gwined_3	faction_to_faction_own_unseen	-25.0	start_turn_completed
