effect_bundle_key	effect_key	effect_scope	value	advancement_stage
#effect_bundles_to_effects_junctions_tables;2;db/effect_bundles_to_effects_junctions_tables/!!front_end_vsk				
vik_faction_trait_viking_sea_kings	sw_fe_vsk_1	faction_to_force_own_unseen	1.0	start_turn_completed
vik_faction_trait_viking_sea_kings	sw_fe_vsk_2	faction_to_faction_own_unseen	1.0	start_turn_completed
vik_faction_trait_viking_sea_kings	sw_fe_vsk_3	faction_to_faction_own_unseen	1.0	start_turn_completed
vik_faction_trait_dyflin	sw_fe_dyflin_1	faction_to_faction_own_unseen	1.0	start_turn_completed
vik_faction_trait_dyflin	sw_fe_dylin_2	faction_to_faction_own_unseen	1.0	start_turn_completed
vik_faction_trait_dyflin	sw_fe_dylin_3	faction_to_faction_own_unseen	-2.0	start_turn_completed
vik_faction_trait_sudreyar	sw_fe_sudreyjar_1	faction_to_faction_own_unseen	1.0	start_turn_completed
vik_faction_trait_sudreyar	sw_fe_sudreyjar_2	faction_to_faction_own_unseen	1.0	start_turn_completed
vik_faction_trait_sudreyar	sw_fe_sudreyjar_3	faction_to_region_own_unseen	-50.0	start_turn_completed
vik_faction_trait_dyflin_campaign	sw_fe_vsk_1	faction_to_force_own_unseen	1.0	start_turn_completed
vik_faction_trait_dyflin_campaign	sw_fe_vsk_2	faction_to_faction_own_unseen	1.0	start_turn_completed
vik_faction_trait_dyflin_campaign	sw_fe_vsk_3	faction_to_faction_own_unseen	1.0	start_turn_completed
vik_faction_trait_dyflin_campaign	sw_fe_dyflin_1	faction_to_faction_own_unseen	1.0	start_turn_completed
vik_faction_trait_dyflin_campaign	sw_fe_dylin_2	faction_to_faction_own_unseen	1.0	start_turn_completed
vik_faction_trait_dyflin_campaign	sw_fe_dylin_3	faction_to_faction_own_unseen	-2.0	start_turn_completed
vik_kingdom_norse_gaelic_sea_dyflin	sw_fe_vsk_1	faction_to_force_own_unseen	1.0	start_turn_completed
vik_kingdom_norse_gaelic_sea_dyflin	sw_fe_vsk_2	faction_to_faction_own_unseen	1.0	start_turn_completed
vik_kingdom_norse_gaelic_sea_dyflin	sw_fe_vsk_3	faction_to_faction_own_unseen	1.0	start_turn_completed
vik_kingdom_norse_gaelic_sea_dyflin	sw_fe_dyflin_1	faction_to_faction_own_unseen	1.0	start_turn_completed
vik_kingdom_norse_gaelic_sea_dyflin	sw_fe_dylin_2	faction_to_faction_own_unseen	1.0	start_turn_completed
vik_kingdom_norse_gaelic_sea_dyflin	sw_fe_dylin_3	faction_to_faction_own_unseen	-2.0	start_turn_completed
vik_kingdom_irish_vikings_dyflin	sw_fe_vsk_1	faction_to_force_own_unseen	1.0	start_turn_completed
vik_kingdom_irish_vikings_dyflin	sw_fe_vsk_2	faction_to_faction_own_unseen	1.0	start_turn_completed
vik_kingdom_irish_vikings_dyflin	sw_fe_vsk_3	faction_to_faction_own_unseen	1.0	start_turn_completed
vik_kingdom_irish_vikings_dyflin	sw_fe_dyflin_1	faction_to_faction_own_unseen	1.0	start_turn_completed
vik_kingdom_irish_vikings_dyflin	sw_fe_dylin_2	faction_to_faction_own_unseen	1.0	start_turn_completed
vik_kingdom_irish_vikings_dyflin	sw_fe_dylin_3	faction_to_faction_own_unseen	-2.0	start_turn_completed
vik_faction_trait_sudreyar_campaign	sw_fe_vsk_1	faction_to_force_own_unseen	1.0	start_turn_completed
vik_faction_trait_sudreyar_campaign	sw_fe_vsk_2	faction_to_faction_own_unseen	1.0	start_turn_completed
vik_faction_trait_sudreyar_campaign	sw_fe_vsk_3	faction_to_faction_own_unseen	1.0	start_turn_completed
vik_faction_trait_sudreyar_campaign	sw_fe_sudreyjar_1	faction_to_faction_own_unseen	1.0	start_turn_completed
vik_faction_trait_sudreyar_campaign	sw_fe_sudreyjar_2	faction_to_faction_own_unseen	1.0	start_turn_completed
vik_faction_trait_sudreyar_campaign	sw_fe_sudreyjar_3	faction_to_region_own_unseen	-50.0	start_turn_completed
vik_kingdom_norse_gaelic_sea_sudreyar	sw_fe_vsk_1	faction_to_force_own_unseen	1.0	start_turn_completed
vik_kingdom_norse_gaelic_sea_sudreyar	sw_fe_vsk_2	faction_to_faction_own_unseen	1.0	start_turn_completed
vik_kingdom_norse_gaelic_sea_sudreyar	sw_fe_vsk_3	faction_to_faction_own_unseen	1.0	start_turn_completed
vik_kingdom_norse_gaelic_sea_sudreyar	sw_fe_sudreyjar_1	faction_to_faction_own_unseen	1.0	start_turn_completed
vik_kingdom_norse_gaelic_sea_sudreyar	sw_fe_sudreyjar_2	faction_to_faction_own_unseen	1.0	start_turn_completed
vik_kingdom_norse_gaelic_sea_sudreyar	sw_fe_sudreyjar_3	faction_to_region_own_unseen	-50.0	start_turn_completed
vik_kingdom_lochlann_sudreyar	sw_fe_vsk_1	faction_to_force_own_unseen	1.0	start_turn_completed
vik_kingdom_lochlann_sudreyar	sw_fe_vsk_2	faction_to_faction_own_unseen	1.0	start_turn_completed
vik_kingdom_lochlann_sudreyar	sw_fe_vsk_3	faction_to_faction_own_unseen	1.0	start_turn_completed
vik_kingdom_lochlann_sudreyar	sw_fe_sudreyjar_1	faction_to_faction_own_unseen	1.0	start_turn_completed
vik_kingdom_lochlann_sudreyar	sw_fe_sudreyjar_2	faction_to_faction_own_unseen	1.0	start_turn_completed
vik_kingdom_lochlann_sudreyar	sw_fe_sudreyjar_3	faction_to_region_own_unseen	-50.0	start_turn_completed
sw_fe_dylin_3_campaign_1	sw_pools_thralls_rate	faction_to_faction_own_unseen	-2.0	start_turn_completed
sw_fe_dylin_3_campaign_2	sw_pools_thralls_rate	faction_to_faction_own_unseen	-4.0	start_turn_completed
sw_fe_dylin_3_campaign_3	sw_pools_thralls_rate	faction_to_faction_own_unseen	-6.0	start_turn_completed
sw_fe_dylin_3_campaign_4	sw_pools_thralls_rate	faction_to_faction_own_unseen	-8.0	start_turn_completed
sw_fe_dylin_3_campaign_5	sw_pools_thralls_rate	faction_to_faction_own_unseen	-10.0	start_turn_completed
