key	text	tooltip
#Loc PackedFile;1;text/db/pop_factors.loc		
random_localisation_strings_string_manpower_region_population	Region Base Population	true
random_localisation_strings_string_manpower_region_sacked_or_occupied	War Devastation	true
random_localisation_strings_string_manpower_recruitment	Recruitment and Replenishment	true
random_localisation_strings_string_manpower_region_raided	Raids	true
random_localisation_strings_string_manpower_growth	Population Growth	true
random_localisation_strings_string_manpower_famine	Famine	true
random_localisation_strings_string_manpower_rioting	Rioting	true
random_localisation_strings_string_manpower_region_allegiance	Allegiance	true
random_localisation_strings_string_manpower_civil_war	Civil War	true
random_localisation_strings_string_manpower_settlement_upgrades	Buildings	true
random_localisation_strings_string_manpower_estates	Estates	true
random_localisation_strings_string_manpower_overcrowding_lord	Noble Poverty	true
random_localisation_strings_string_manpower_overcrowding_serf	Overcrowding and Squalor	true
random_localisation_strings_string_monk_training	Clergy Trained	true
random_localisation_strings_string_monk_riots	Rioting	true
random_localisation_strings_string_monk_sacking	Settlements Sacked	true
random_localisation_strings_string_monk_lost_settlements	Lost Settlements	true
random_localisation_strings_string_monk_gained_settlements	Settlements Captured	true
random_localisation_strings_string_foreigners_borough	Boroughs	true
random_localisation_strings_string_foreigners_village	Villages	true
random_localisation_strings_string_foreigners_alehouse	Alehouses	true
random_localisation_strings_string_foreigners_characters	Traits	true
random_localisation_strings_string_foreigners_faction_leader	Here King	true
random_localisation_strings_string_foreigners_decrees	Decrees	true
random_localisation_strings_string_foreigners_events	Recent Events	true
random_localisation_strings_string_foreigners_riots	Rioting	true
random_localisation_strings_string_foreigners_replenishment	Migration	true
random_localisation_strings_string_foreigners_longphorts	Longphorts	true
random_localisation_strings_string_foreigners_hof	Hofs	true
random_localisation_strings_string_manpower_tech	Battlefield Medicine	false
