key	text	tooltip
#Loc PackedFile;1;text/db/character_skills.loc		
character_skills_localised_name_vik_follower_scribe	Scribe	true
character_skills_localised_description_vik_back_wife_wealthy_gwined	This woman has somehow accumulated much gold. No one knows for sure how, but they have some very nasty suspicions!	true
character_skills_localised_description_vik_back_wife_organised_mide	She knows how to keep her head cool and stick to the plan when all around are floundering in panic.	true
character_skills_localised_name_vik_general_back_warrior_strat_clut	Fearless	true
character_skills_localised_name_vik_back_wife_midwife_gwined	Midwife	true
character_skills_localised_name_vik_general_back_melee_skill_dyflin	Short-Tempered	true
character_skills_localised_name_vik_general_back_born_governor_gwined	Studious	true
character_skills_localised_description_vik_general_back_negotiator_northymbre	If there is an exploit in a system this man can be relied upon to figure that out.	true
character_skills_localised_description_vik_follower_priest_northymbre	The men of the new religion are frequent companions of the rich and powerful. Favouring the Church is a small price to pay for the legitimacy that they can grant. 	true
character_skills_localised_description_vik_general_back_farmer_gwined	This man turns his wounds into wisdom.	true
character_skills_localised_description_vik_follower_pillager_dyflin	Whether it is torturing captives, assassinating rivals, or leading a sack, this man will only ask one question: How much?	true
character_skills_localised_description_vik_follower_champion_gwined	As a family grows in power, their enemies grow in number. These men stand between their liege lord and the enemy.	true
character_skills_localised_description_vik_back_wife_unfaithful_east_engle	This one is an adulterer; her husband may not be aware, but her dalliances are common knowledge among the people.	true
character_skills_localised_name_vik_general_back_spearmen_upkeep_east_engle	Controlling	true
character_skills_localised_name_vik_general_back_passionate	Honours the Gods	true
character_skills_localised_description_vik_back_wife_natural_beauty_mierce	This one needs no adornment but the morning sun, so pleasing is her countenance.	true
character_skills_localised_description_vik_back_wife_natural_beauty_sudreyar	This one needs no adornment but the morning sun, so pleasing is her countenance.	true
character_skills_localised_description_vik_follower_priest_sudreyar	The followers of the old ways are hard to come by in this strange land, but their presence gives courage to the Nordmenn. 	true
character_skills_localised_name_vik_back_wife_ambitious_west_seaxe	Ambitious	true
character_skills_localised_description_vik_follower_scribe_sudreyar	In this increasingly complex world, there is an ever-increasing number of documents to be created, copied and preserved.	true
character_skills_localised_name_vik_general_back_missile_recruitment_sudreyar	Honours the Gods	true
character_skills_localised_description_vik_follower_forager_gwined	The wealthiest men in Britannia spare no expense when it comes to equipment. Iron wins battles. 	true
character_skills_localised_description_vik_back_wife_natural_beauty_dyflin	This one needs no adornment but the morning sun, so pleasing is her countenance.	true
character_skills_localised_description_vik_follower_champion_circenn	As a family grows in power, their enemies grow in number. These men stand between their liege lord and the enemy.	true
character_skills_localised_description_vik_follower_pillager_mierce	Whether it is torturing captives, assassinating rivals, or leading a sack, this man will only ask one question: How much?	true
character_skills_localised_description_vik_follower_pillager	Whether it is torturing captives, assassinating rivals, or leading a sack, this man will only ask one question: How much?	true
character_skills_localised_description_vik_follower_priest	The men of the new religion are frequent companions of the rich and powerful. Favouring the Church is a small price to pay for the legitimacy that they can grant. 	true
character_skills_localised_description_vik_back_wife_brutal	This woman is every bit the savage, with a taste for blood that's difficult to sate. People obey her husband for fear of what her influence might mean for them.	true
character_skills_localised_name_vik_follower_quartermaster_sudreyar	Quartermaster	true
character_skills_localised_description_vik_back_wife_gossip_sudreyar	Unhelpfully, she speaks when she should stay silent, spreading rumours that may not even be true.	true
character_skills_localised_name_vik_follower_siege_engineer_circenn	Alban Veteran	true
character_skills_localised_name_vik_back_wife_brutal_circenn	Brutal	true
character_skills_localised_description_vik_back_wife_shieldmaiden_strat_clut	This woman has chosen to bear arms and fight alongside her warrior husband on the battlefield.	true
character_skills_localised_description_vik_back_wife_wealthy_sudreyar	This woman has somehow accumulated much gold. No one knows for sure how, but they have some very nasty suspicions!	true
character_skills_localised_name_vik_back_wife_loyal_sudreyar	Loyal	true
character_skills_localised_name_vik_general_back_cavalry_recruitment_gwined	Fair-Minded	true
character_skills_localised_name_vik_general_back_cavalry_upkeep_northymbre	Experienced	true
character_skills_localised_description_vik_back_wife_wise_strat_clut	Calm yourself, husband, the plan will come to fruition eventually - we just have to wait.	true
character_skills_localised_name_vik_general_back_passionate_sudreyar	Honours the Gods	true
character_skills_localised_description_vik_back_wife_brutal_sudreyar	This woman is every bit the savage, with a taste for blood that's difficult to sate. People obey her husband for fear of what her influence might mean for them.	true
character_skills_localised_name_vik_general_back_melee_skill_mierce	Short-Tempered	true
character_skills_localised_description_vik_back_wife_ambitious_mide	This woman is consumed with ambition, for her husband, his faction, and for herself.	true
character_skills_localised_description_vik_back_wife_faithful	This lady adores her chosen husband and would never cuckold and betray him.	true
character_skills_localised_description_vik_back_wife_arrogant	This woman has an inflated sense of her own importance and abilities, which has proved unhelpful to her husband's career.	true
character_skills_localised_name_vik_general_back_landowner_strat_clut	Respected	true
