key	text	tooltip
#Loc PackedFile;1;text/db/building_description_texts.loc		
building_description_texts_long_description_vik_scribes_long	Before the development of early printing presses in the late medieval period, one of a monk's duties was transcribing and archiving, a physical labour that was part of his daily regime. Those chosen to be scribes were handed an unenviable task – the process of transcribing was back-bending, eye-straining work, with extended periods spent in badly lit, claustrophobic environments. Some monasteries had dedicated writing rooms attached to libraries, known as 'scriptoriums', but not all had such specialised areas. In fact, monks frequently had to find secluded spaces to do their writing wherever they could, such as their own rooms or small areas around the monastery cloister. Much of the scribe's work was religious, writing down passages from the Bible or the Psalms, which would then be recited often as part of daily life, giving the monks a closer understanding of both the text and the tenets of their religion as they worked.	true
building_description_texts_long_description_vik_bullaun_long	A curious feature of monastic sites from Ireland’s era of Christianisation are ‘bowl’ or ‘bullaun’ stones. These artificially hollowed-out basins in rocks, boulders and slabs were used as far back as Neolithic times, but their importance to pre-Christian Irish peoples was sufficient for the early Celtic Church to want to assimilate them. These man-made fossils likely had practical uses for ancient peoples, with archaeological excavations at one site in southeastern Ireland revealing that there may have been an ironworking industry there. The bringing of bowl stones to early Celtic Christian sites strongly implies they also had spiritual or devotional functions pre-Christianity, with records located at pilgrimage sites indicating they were used in rituals. Additionally, Celtic Christian tradition records that those who drank from the stones were healed.	true
building_description_texts_long_description_vik_textiles_long	Weaving is one of the oldest attested crafts in the world and, by antiquity, had permeated every level of society. In its most basic form, slaves and children manufactured cheap, functional cloth, but at the highest level it was practiced by noblewomen who produced rich tapestries and fabrics as a conspicuous display of wealth. In tenth-century Anglo-Saxon England, spinning, weaving, and sewing were almost exclusively female activities, attested to by the presence of a variety of cloth-making equipment in women’s graves dating back to the period. Textile production was always an important factor in most communities of the era, with plenty of evidence showing that Viking-age York was also producing large amounts of wool and flax textiles, although it is not clear whether surpluses were created for export. Findings of silk offcuts and headscarves, however, suggest that at least some textile workers were also handling exported material there.	true
building_description_texts_long_description_vik_craft_merchant_long	Artisanship in the 9th century of England afforded people a certain standard of living in society yet it was still difficult to attain a very high social status. Artisans were classed above peasants and serfs in the feudal system and had a much better level of education. Trades were often kept within families and skills passed down from father to son. Some artisans would make things that were needed in the local economy such as a stonemason who fashioned building materials and tailors who made clothes. Every important medieval town had a blacksmith who made weaponry and a wide range of goods that had practical use in towns and villages. Surnames would often identify the trade of the artisan- names like Miller, Smith, Hunter, or Tanner.	true
building_description_texts_long_description_vik_orchard_long	The historian Tacitus recalled that grape growing was present in Britain as far north as the Midlands prior to the Saxon arrival, despite the overly-moist soil and atmosphere in most parts of the Isles. In fact, many indigenously-grown fruits have ever been consumed all over Britain, with excavations dating back to the early Middle Ages pointing to the consumption of apples, plums, cherries, and sloes in abundance. Vineyards were recorded in the manuscript records of the Domesday book, with various royal estates in present-day Wiltshire, Worcestershire, Hampshire, and Somerset known to have been deliberately built upon orchards to take advantage of the literal fruits of the land. Various fruit-based wines were also being concocted, with evidence in Gloucester dating back to the period pointing to the presence of a large deposit of apple pips, likely to have been the result of large-scale cider production.	true
building_description_texts_long_description_vik_alehouse_long	Thanks to the Romans, the great British pub actually started out two thousand years ago as a great Italian wine bar! Roman taverns, or ‘tabernae’, were originally set up as shops that sold wine, with a deliberate proximity to Roman roads so that many a legionary could be provided with a place to sit and quench his thirst. With ale being Britain’s native brew at the time, taverns quickly adapted to provide locals with whichever tipple they wanted, assuming it was available and the price could be paid. Through times of invasion from Angles, Saxons, Jutes, and others, alehouses and taverns thrived in Britain, eventually evolving into places that also provided food and accommodation for weary travellers such as merchants, court officials, or pilgrims. Being places of congregation in a non-religious sense, taverns also served military purposes, acting as recruitment centres for royal armies, and even for less savoury groups such as mercenaries or bandits.	true
building_description_texts_long_description_vik_hunting_long	The concept of "The Hunt" predates recorded history; earlier human ancestors relied on hunting to survive, making it a cornerstone of the species. Despite the advent of agriculture, hunting remained important as a source of sustenance, recreation, and industry, with hides fetching as high a price as animal meat did. Hunting was carried out all across society in the early medieval British Isles, but for the elite in particular, it was an important physical pursuit. Stag-hunting, fox-hunting, and hawking were favourite pastimes of kings and nobles, and the Vikings settlers would have had a similar propensity for such outdoor activities. Excavations of sites dating back to the Dark Ages reveal sizeable amounts of antler bones, and aside from deer, hunters would have also killed hare and wild boar. Wild birds, including swans, mallards, geese, and pigeons, also provided sources of meat, with large bone deposits suggesting that birds were a significant food source for many.	true
building_description_texts_long_description_vik_pottery_long	Clay has always been abundant in the British Isles, and before the traditional wheel-throwing techniques of pottery shaping were introduced at the end of the Iron Age, they were painstakingly shaped by hand. From the 8th century, however, pottery in Britain began to be mass-produced at industrial centres using better techniques and large purpose-built kilns. The most important centre of pottery manufacture in the era was Ipswich, which at the time transported such products to all corners of Britain. East Anglian pottery finds were commonly associated with high-status sites, indicating how highly they were valued. The presence of the Vikings, especially in urban centres like York, also appears to have affected the quality and quantity of pottery items in some places where more standardised, wheel-thrown and kiln-fired pottery was seen, mass-produced for trade using influences brought in from continental Europe.	true
building_description_texts_long_description_vik_merchant_long	As their society developed in step with sustained periods of relative peace, the Britons, Saxons and Vikings living in the British Isles gradually moved away from basic subsistence bartering to a much more sophisticated trade model. Regular markets, permanently based around local fortresses close to rivers for ease of transport, sprung up all across the country, enabled producers to trade their surplus supplies for things they were unable to produce themselves. This gradually gave rise to a burgeoning class of merchants. Without a reliable, consistently-maintained road system, the riverways were the natural way to transport their goods, as they removed the need for trains of pack-horses and made attacks by brigands far less likely.	true
